flate	none	128	control/spin-fixed-work	1	54681971
flate	none	128	flate/compress	1	186430593
flate	none	128	flate/decompress	1	349977108
json	loop32	128	control/spin-fixed-work	1	54673972
json	loop32	128	json/marshal	1	226363741
json	loop32	128	json/unmarshal	1	334038683
json	loop32	32	control/spin-fixed-work	1	54676412
json	loop32	32	json/marshal	1	235554237
json	loop32	32	json/unmarshal	1	332413242
interp	none	64	control/spin-fixed-work	1	54668412
interp	none	64	interp/bytecode-loop	1	713275290
sortmap	none	32	control/spin-fixed-work	1	54687613
sortmap	none	32	sort/ints	1	221622937
sortmap	none	32	sort/slice-callback	1	88787751
sortmap	none	32	map/build-probe	1	204359188
sha	a32	128	control/spin-fixed-work	1	54685933
sha	a32	128	sha/sha256-1mib	1	67771116
sha	a32	128	sha/hmac-1mib	1	41095470
json	none	64	control/spin-fixed-work	1	54706893
json	none	64	json/marshal	1	238550927
json	none	64	json/unmarshal	1	360826976
sha	none	128	control/spin-fixed-work	1	54705534
sha	none	128	sha/sha256-1mib	1	67752835
sha	none	128	sha/hmac-1mib	1	41111710
sha	none	64	control/spin-fixed-work	1	54678653
sha	none	64	sha/sha256-1mib	1	67769476
sha	none	64	sha/hmac-1mib	1	41124791
text	none	128	control/spin-fixed-work	1	54660814
text	none	128	text/format-append	1	193515092
text	none	128	text/parse	1	232372718
text	none	128	text/sprintf	1	304473083
text	none	128	text/utf8-decode	1	130775584
flate	a32	128	control/spin-fixed-work	1	54694734
flate	a32	128	flate/compress	1	184306637
flate	a32	128	flate/decompress	1	351925406
interp	loop32	96	control/spin-fixed-work	1	54685054
interp	loop32	96	interp/bytecode-loop	1	679591934
p256	loop32	96	control/spin-fixed-work	1	54715935
p256	loop32	96	p256/sign-verify	1	294155189
p256	loop32	96	p256/verify	1	214524091
interp	a32	128	control/spin-fixed-work	1	54670974
interp	a32	128	interp/bytecode-loop	1	729973189
sortmap	a32	64	control/spin-fixed-work	1	54670375
sortmap	a32	64	sort/ints	1	218165700
sortmap	a32	64	sort/slice-callback	1	87519273
sortmap	a32	64	map/build-probe	1	212586170
regexp	none	32	control/spin-fixed-work	1	54682256
regexp	none	32	regexp/find-submatch	1	374115213
regexp	none	32	regexp/anchored-lines	1	172231061
regexp	none	32	regexp/replace	1	393987009
regexp	loop32	32	control/spin-fixed-work	1	54668656
regexp	loop32	32	regexp/find-submatch	1	381358309
regexp	loop32	32	regexp/anchored-lines	1	172103862
regexp	loop32	32	regexp/replace	1	396031417
sha	a32	96	control/spin-fixed-work	1	54675216
sha	a32	96	sha/sha256-1mib	1	67758799
sha	a32	96	sha/hmac-1mib	1	41121992
interp	a32	96	control/spin-fixed-work	1	54670776
interp	a32	96	interp/bytecode-loop	1	678095355
flate	none	64	control/spin-fixed-work	1	54665816
flate	none	64	flate/compress	1	187484771
flate	none	64	flate/decompress	1	349640938
interp	loop32	128	control/spin-fixed-work	1	54656537
interp	loop32	128	interp/bytecode-loop	1	674267674
p256	a32	32	control/spin-fixed-work	1	54691698
p256	a32	32	p256/sign-verify	1	294995764
p256	a32	32	p256/verify	1	214934302
sortmap	a32	96	control/spin-fixed-work	1	54658057
sortmap	a32	96	sort/ints	1	218277149
sortmap	a32	96	sort/slice-callback	1	87389556
sortmap	a32	96	map/build-probe	1	208657812
interp	none	128	control/spin-fixed-work	1	54685697
interp	none	128	interp/bytecode-loop	1	701089771
sha	none	96	control/spin-fixed-work	1	54723778
sha	none	96	sha/sha256-1mib	1	67856081
sha	none	96	sha/hmac-1mib	1	41164633
interp	none	96	control/spin-fixed-work	1	54708298
interp	none	96	interp/bytecode-loop	1	689031595
interp	loop32	64	control/spin-fixed-work	1	54740018
interp	loop32	64	interp/bytecode-loop	1	673254929
p256	a32	96	control/spin-fixed-work	1	54702179
p256	a32	96	p256/sign-verify	1	294355650
p256	a32	96	p256/verify	1	215502028
text	a32	32	control/spin-fixed-work	1	54650659
text	a32	32	text/format-append	1	197892997
text	a32	32	text/parse	1	227236291
text	a32	32	text/sprintf	1	266561162
text	a32	32	text/utf8-decode	1	130970796
flate	none	32	control/spin-fixed-work	1	54689139
flate	none	32	flate/compress	1	186076937
flate	none	32	flate/decompress	1	350656515
p256	loop32	64	control/spin-fixed-work	1	54693979
p256	loop32	64	p256/sign-verify	1	293699333
p256	loop32	64	p256/verify	1	213575708
sortmap	none	128	control/spin-fixed-work	1	54686179
sortmap	none	128	sort/ints	1	221604684
sortmap	none	128	sort/slice-callback	1	88519441
sortmap	none	128	map/build-probe	1	201076766
p256	none	64	control/spin-fixed-work	1	54741300
p256	none	64	p256/sign-verify	1	293191534
p256	none	64	p256/verify	1	213982591
sortmap	loop32	96	control/spin-fixed-work	1	54686660
sortmap	loop32	96	sort/ints	1	221427085
sortmap	loop32	96	sort/slice-callback	1	87492000
