flate	loop32	16	flate/decompress	0	349181656
sortmap	head32	28	control/spin-fixed-work	0	54757314
sortmap	head32	28	sort/ints	0	218682657
sortmap	head32	28	sort/slice-callback	0	88237458
sortmap	head32	28	map/build-probe	0	184820751
flate	none	20	control/spin-fixed-work	0	54736555
flate	none	20	flate/compress	0	217220530
flate	none	20	flate/decompress	0	353479755
sortmap	none	24	control/spin-fixed-work	0	54696714
sortmap	none	24	sort/ints	0	219675221
sortmap	none	24	sort/slice-callback	0	87518575
sortmap	none	24	map/build-probe	0	228344938
interp	a64	28	control/spin-fixed-work	0	54693434
interp	a64	28	interp/bytecode-loop	0	669318427
json	a32	12	control/spin-fixed-work	0	54663674
json	a32	12	json/marshal	0	234336363
json	a32	12	json/unmarshal	0	329954813
flate	head32	4	control/spin-fixed-work	0	54702075
flate	head32	4	flate/compress	0	187636803
flate	head32	4	flate/decompress	0	343034949
regexp	head32	4	control/spin-fixed-work	0	54701434
regexp	head32	4	regexp/find-submatch	0	375660009
regexp	head32	4	regexp/anchored-lines	0	170129328
regexp	head32	4	regexp/replace	0	402674884
sortmap	head32	4	control/spin-fixed-work	0	54674354
sortmap	head32	4	sort/ints	0	218609536
sortmap	head32	4	sort/slice-callback	0	88323938
sortmap	head32	4	map/build-probe	0	217857693
json	head32	24	control/spin-fixed-work	0	54698714
json	head32	24	json/marshal	0	229590583
json	head32	24	json/unmarshal	0	338430649
p256	none	8	control/spin-fixed-work	0	54712714
p256	none	8	p256/sign-verify	0	302173654
p256	none	8	p256/verify	0	217428571
json	none	16	control/spin-fixed-work	0	54678594
json	none	16	json/marshal	0	233085758
json	none	16	json/unmarshal	0	340020935
text	a32	28	control/spin-fixed-work	0	54682434
text	a32	28	text/format-append	0	174622828
text	a32	28	text/parse	0	228076857
text	a32	28	text/sprintf	0	292339372
text	a32	28	text/utf8-decode	0	130740760
sha	a16	16	control/spin-fixed-work	0	54666074
sha	a16	16	sha/sha256-1mib	0	67808171
sha	a16	16	sha/hmac-1mib	0	41198896
flate	a64	8	control/spin-fixed-work	0	54676794
flate	a64	8	flate/compress	0	193274827
flate	a64	8	flate/decompress	0	352101107
json	head32	12	control/spin-fixed-work	0	54680274
json	head32	12	json/marshal	0	232776076
json	head32	12	json/unmarshal	0	345672920
flate	none	12	control/spin-fixed-work	0	54686074
flate	none	12	flate/compress	0	188353767
flate	none	12	flate/decompress	0	346678244
p256	loop32	24	control/spin-fixed-work	0	54709274
p256	loop32	24	p256/sign-verify	0	294666781
p256	loop32	24	p256/verify	0	214096076
json	none	24	control/spin-fixed-work	0	54738354
json	none	24	json/marshal	0	232675676
json	none	24	json/unmarshal	0	344895357
interp	a32	24	control/spin-fixed-work	0	54673714
